date,review,rating,isEdited,userName,title,developerResponse,Country
2021-02-13 06:23:27,Meter is reversed. Colors are backwards. Please fix.,3,False,Nikki22LA,Meter,"{'id': 21070350, 'body': ""Hello,\nThank you for your feedback. In Stress Monitor version 3.0 we've changed the presentation of personal stress data. And as the logic has changed we’ve changed the colors for reversed in the meter. So in the app, it's displayed correctly. The logo is still the old one and would be changed for the same as in the app shortly. \n\nDid we understand your question correctly and covered it? \n\nIf you have any other questions or have more details - feel free to contact us here or at dev@activeace.app.\n\nBest Wishes, Stress Monitor Team."", 'modified': '2021-02-15T16:01:51Z'}",US
2023-05-26 16:58:54,I want my mother net back,1,False,Synteph,It records stress only every 5/6 hours.,,US
2022-11-30 11:10:56,"IWATCH and iPhone does not sync to reflect  the number - waste of money!

I like a REFUND please!",1,False,Brigi18,Bad,"{'id': 33505795, 'body': 'Hi! We’re sorry our app didn’t meet your expectations. Please, contact us at dev@activeace.app and we’ll share the instructions how to cancel your subscription and for refund.\n\nBest Wishes, \nStress Monitor Team', 'modified': '2022-12-02T22:45:43Z'}",US
2022-06-26 22:01:22,When I exercise the app lists me as experiencing high stress.  Very unpredictable.,1,False,Henry Green 3,App is not good,"{'id': 30616544, 'body': ""Hi! We’re sorry, you are disappointed with the app. Let me clarify this moment. The stress in the app is not only emotional or psychological but physical as well. When you are exercising, your body experiences physical stress. In general, it is good to challenge the body with some amount of stress, as it increases the resistance to stress over time. But it is also important to monitor, that the amount of stress you have doesn’t exceed your body's capacity to recover from it. \n\nI hope my answer provided some clarity to your questions. Feel free to contact us if you have any other questions and I’ll be happy to help. \nBest Wishes, Elena Strok\nFounder of Stress Monitor App"", 'modified': '2022-06-29T08:38:47Z'}",US
2022-04-15 17:34:41,THIS HAS PUT THINGS IN PERSPECTIVE FOR THOSE AROUND ME WHO DO NOT UNDERSTAND THE STRESS AND ANXIETY I HAVE AND FOR ME AS WELL. I LIVE THIS APP AND ITS ADD ON FEATURES TO BETTER HELP ME COPE WITH MY STRESS AND KNOW MY STRESSORS. THANK YOU,5,False,i8urMac,Monitoring,"{'id': 29912204, 'body': 'Hello, thank you a lot for your positive review! It inspires us a lot to make the app even better. We continuously work on the app and extend its functionality. Please, always feel free to contact us if you have any other questions or suggestions about the app. Best Wishes, Elena Strok Founder of Stress Monitor App', 'modified': '2022-05-23T13:10:36Z'}",US
2021-11-07 14:32:03,Great app!!!!!!!!!!!! Love it. The real Dale Demoss,5,True,Semantics Man,Awesome app,"{'id': 26016264, 'body': 'Hi! We are happy to know that you like our app! Our team is continuously working on the app and if you have any questions or we can make the app better for you, always feel free to contact us. Warm Wishes, Elena from Stress Monitor Team.', 'modified': '2021-11-01T16:44:56Z'}",US
2023-05-28 16:03:07,IPad,5,False,Jabs tee,Janet,,US
2023-02-21 17:21:38,"Complete waste of money! I just recently got an Apple Watch and I missed having the stress feature I had on other watches. I thought this app would work like that and update regularly and give me insight to my stress. I went ahead and paid $20 for one month subscription. $20 is A LOT of money for an app per month. I regretted the decision 3 days later when I realized this app was pretty worthless. They’re completely overcharging to tell you information you can find in apple health.

This is the information it tells you and where you can find it. Average HRV (apple health), Resting heart rate and heart rate (Apple health or your watch), your activity goals (same ones in Apple Fitness), how long you slept and your 14 day sleep quality (Apple Health) I also use the app Pillow for sleep tracking. 

Also the HRV from apple health and this app aren’t the same because this app uses some special calculation that gives you a different number. It’s stupid and makes no sense.

It said I could use the ECG on my watch to take measurements. For like a week straight I took like 5-7 ECGs a day to see how my score fluctuated and it didn’t. 

The only thing you can’t find anywhere else is the body feedback score. My score hardly changed in 3 weeks. Every day the apps “recommendation” tells me one of the three alternating messages . Either I’m not sleeping well and prioritize sleep and go to bed earlier or that my body is stressed and still needs time to recovery and to take it easy.

Sure I have moments of stress but I know I also have moments of calm and I wanted an app that gave me a real time score continuously throughout the day. I want to know my percentage of stress and calm throughout the day. This app doesn’t do that. It seems to just do an average score over a period of time. Even then the body feedback score is finicky and often the number is blank and there’s no data. Even after taking EKGs. 

This app is a huge waste of money. It doesn’t do anything, or tell you anything different. It takes a lot effort on your end either using the mindfulness app or EKGs (which don’t update right away and can take a while) to make this app update and run. There’s a much better app out there Welltory and the free version tells you more than this.",1,False,Laceydelrae,Waste of $20,,US
2022-09-20 00:22:27,HRV will not calculate,2,False,can714,Unable to get my average HRV,,US
2022-11-12 20:37:00,The app constantly ranks me in overload.,1,False,JAM Jr,I’m NOT stressed!,,US
2022-12-30 11:26:35,It’s also overpriced.,1,False,Carnifexia,It’s not free.,"{'id': 34047756, 'body': 'Hi! We are sorry you are disappointed with the app. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help. Best Wishes, Stress Monitor Team', 'modified': '2023-01-02T15:50:21Z'}",US
2022-12-01 17:49:32,7?m,3,False,pammmmggggg,Zzz as,,US
2023-01-07 15:27:56,"This app is a fraud, period.",1,False,DbigdDoc,Scam,"{'id': 34179357, 'body': ""Hi! We’re sorry our app didn't meet your expectations. If you have any other questions, please, feel free to contact us and we'll do our best to help. \xa0\n\nBest Wishes, Stress Monitor Team"", 'modified': '2023-01-09T14:55:18Z'}",US
2022-09-24 13:25:51,Gave it 3 stars for the usability of it. Was not able to confirm validity of data since it would not let me proceed through the app without subscribing to a plan of either $39.99/yr or $19.99/mon. There was no option for a free version given so opted out of this app.,3,False,FoundInHim,Subscription required,,US
2023-02-24 19:43:49,I so regret paying 49.99. The notifications are not helpful and have actually caused me more stress. I am not getting any useful information to help me handle my stress.,1,False,Hanbanan1413,Not at all helpful,,US
2023-02-04 18:38:59,Buy site unseen? No thank you. I would consider but not without a trial of some sort and especially at $20 month. Feels predatory. The “splash screen” is insufficient especially for $19.95 a month. Are you kidding?,1,False,tysonjeffreys,Purchase required to really test app,"{'id': 34700646, 'body': ""Hi! We are sorry our app doesn't meet your expectations. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help.\xa0\n\nBest Wishes,\nStress Monitor Team"", 'modified': '2023-02-06T11:21:46Z'}",US
2023-01-02 19:47:31,"This app literally just measures HRV and gives recommendations based on it, and the fact that it asks for more money per month ($19.99/month) than YouTube premium or Apple One is insane. Absolutely NOT worth it. Such a shame, I was willing to pay a respectable amount for it, but this is insanity.",1,False,Blarnix,Absolutely not worth $50 per year.,"{'id': 34114458, 'body': 'Hi! We are sorry you are disappointed with the app. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help.  Best Wishes, Stress Monitor Team', 'modified': '2023-01-05T16:27:31Z'}",US
2022-08-16 04:25:21,"This app offers some interest, but I don't know if it's all that; why, though. First, this is another subscription-based app, and it's unclear what the benefits of subscribing are. And if you want to try it out for a month, it's $19.99 before even paying the $39.99/year.

 Second, Subscription fatigue is accurate and offers its level of stress. There is enough free data to track your stress in other apps and more robust watch apps that you can demo before paying.

Maybe I’d pay $39.99 as a one-time, not yearly.",3,False,SloneAK,Another Subscription App,"{'id': 31598567, 'body': 'Hello! Thank you for your feedback. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us at dev@activeace.app if you have any other questions and I’ll be happy to help. Best Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-08-22T13:46:03Z'}",US
